_date,ACWI-US,VLUE-US,MTUM-US,QUAL-US,MCHI-US,EWJ-US,EWY-US
5/25/2017,65.87,73.35,88.43,74.24,54.17,53.15,67.92
5/26/2017,65.83,73.38,88.57,74.22,54.19,53.18,68.44
5/30/2017,65.8,73.33,88.77,74.18,54.22,53.29,67.48
5/31/2017,65.7,73.19,88.82,74.34,53.77,53.29,67.72
6/01/2017,66.24,73.91,89.45,74.85,54.43,53.77,67.74
6/02/2017,66.61,73.97,89.92,75.06,54.47,54.9,68.66
6/05/2017,66.54,73.78,89.76,75.01,54.38,54.69,68.5
6/06/2017,66.37,73.46,89.54,74.74,54.63,54.73,68.5
6/07/2017,66.41,73.68,90.08,74.8,54.8,54.71,67.82
6/08/2017,66.46,73.89,90.38,74.88,55.8,54.58,68.29
6/09/2017,66.23,74.05,89.46,74.94,55.05,54.09,67.94
6/12/2017,66.11,74.13,89.17,74.9,54.59,54.26,67.23
6/13/2017,66.48,74.39,89.91,75.29,54.63,54.56,68.14
6/14/2017,66.39,74.11,89.73,75.27,54.39,54.53,68.53
6/15/2017,66.03,73.73,89.56,75.23,53.83,54,67.4
6/16/2017,66.27,73.42,89.45,75.29,53.9,54.22,67.27
6/19/2017,66.66,74.13,90.79,75.84,54.94,54.39,67.67
6/20/2017,65.41,73.56,90.02,75.33,54.31,54.06,66.88
6/21/2017,65.44,73.48,90.06,75.26,54.65,53.98,66.84
6/22/2017,65.43,73.62,89.85,75.19,54.93,54.09,67.45
6/23/2017,65.54,73.68,89.69,75.32,55.03,54.05,68.04
6/26/2017,65.7,74.02,89.6,75.35,55.47,53.9,68.38
6/27/2017,65.42,73.14,88.58,74.42,54.92,53.77,67.74
6/28/2017,65.93,73.9,89.75,74.99,55.33,54.01,68.16
6/29/2017,65.33,73.49,88.92,74.12,54.58,53.47,67.34
6/30/2017,65.49,73.57,88.89,74.37,54.69,53.65,67.81
7/03/2017,65.57,74.13,88.89,74.64,55.03,53.39,67.8
7/05/2017,65.58,74.15,89.7,74.61,54.95,53.4,67.31
7/06/2017,65.09,73.4,89.14,74,54.24,53.01,66.55
7/07/2017,65.34,73.8,90.01,74.49,54.31,52.98,66.95
7/10/2017,65.5,73.67,90.42,74.54,54.65,52.84,67.39
7/11/2017,65.6,73.6,90.38,74.32,55.65,53.2,67.51
7/12/2017,66.18,74.03,91.2,74.92,56.82,53.57,68.7
7/13/2017,66.33,74.39,91.3,74.98,56.94,53.5,69.11
7/14/2017,66.72,74.75,91.66,75.44,57.74,53.63,70.43
7/17/2017,66.64,74.89,91.64,75.36,57.4,53.56,70.02
7/18/2017,66.76,74.68,91.57,75.47,57.7,53.84,70.46
7/19/2017,67.13,75.02,92.04,75.7,58.44,54.06,70.71
7/20/2017,67.2,74.94,91.95,75.9,58.2,54.26,70.95
7/21/2017,67.11,74.85,91.93,75.88,58.14,54.36,71.46
7/24/2017,67.06,74.85,91.98,75.69,58.48,54.25,71.65
7/25/2017,67.2,75.28,92.25,75.79,58.44,54.06,71.18
7/26/2017,67.4,75.1,92.27,75.78,59.04,54.24,71.57
7/27/2017,67.27,75.01,91.75,75.68,58.74,54.42,70.99
7/28/2017,67.2,75.01,91.76,75.13,59.26,54.58,69.64
7/31/2017,67.28,75.03,91.98,75.13,59.41,54.76,69.7
8/01/2017,67.5,75.21,92.26,75.39,59.81,55.08,70.25
8/02/2017,67.54,75.39,92.3,75.38,59.34,55.05,70.12
8/03/2017,67.4,75.14,92.19,75.25,59.37,55.19,68.68
8/04/2017,67.53,75.29,92.63,75.34,59.6,55.14,69.18
8/07/2017,67.59,75.53,93.09,75.56,60.35,55.12,69.4
8/08/2017,67.4,75.5,92.99,75.39,60.81,55.06,68.81
8/09/2017,67.32,75.4,93.05,75.325,60.67,54.72,67.47
8/10/2017,66.34,74.15,91.35,74.31,58.7,54.15,65.81
8/11/2017,66.35,74.19,91.43,74.29,58.6,54.07,66.02
8/14/2017,66.94,74.92,92.93,75,59.39,54.47,67.3
8/15/2017,66.85,74.93,92.95,75,59.31,54.4,67.62
8/16/2017,67.16,74.97,93.1,75.15,60.41,54.58,67.68
8/17/2017,66.28,73.67,91.3,73.98,59.39,54.21,66.77
8/18/2017,66.34,73.39,91.29,73.79,59.67,54.45,67.45
8/21/2017,66.4,73.37,91.2,73.96,60.34,54.33,67.44
8/22/2017,66.94,74.18,92.6,74.64,61.2,54.44,68.51
8/23/2017,66.83,74.04,92.17,74.43,61.58,54.46,68.37
8/24/2017,66.79,73.87,92.06,74.38,61.56,54.18,68.85
8/25/2017,67.05,74.2,92.1,74.54,61.76,54.36,69.3
8/28/2017,66.99,74.3,92.17,74.6,61.27,54.42,69.1
8/29/2017,66.94,74.31,92.2,74.58,61.28,54.31,68.53
8/30/2017,67.14,74.71,92.82,75.04,61.76,54.28,68.63
8/31/2017,67.55,75.19,93.33,75.48,62,54.71,68.47
9/01/2017,67.71,75.72,93.57,75.62,62.12,54.49,68.66
9/05/2017,67.19,74.98,92.4,75.1,61.32,54.25,66.73
9/06/2017,67.5,75.41,92.68,75.27,61.6,54.48,66.95
9/07/2017,67.76,75.23,92.17,75.5,62.02,54.8,67.82
9/08/2017,67.69,75.05,92.21,75.58,61.54,54.97,67.35
9/11/2017,68.31,75.96,93.38,76.31,62.84,55.22,68.46
9/12/2017,68.59,76.52,93.83,76.55,63,55.26,68.31
9/13/2017,68.41,76.66,93.95,76.44,63.15,55.15,67.93
9/14/2017,68.44,76.55,93.82,76.5,63.1,55.16,68.31
9/15/2017,68.57,76.83,94.29,76.81,63.65,55.24,68.73
9/18/2017,68.7,76.91,94.92,77.05,64.26,55.25,69.84
9/19/2017,68.84,76.89,95.14,77.17,64.38,55.57,70.07
9/20/2017,68.87,76.865,95.12,77.03,64.27,55.59,69.7
9/21/2017,68.68,76.73,94.85,76.81,64.28,55.37,69.69
9/22/2017,68.69,76.87,94.89,77.06,63.83,55.43,69.33
9/25/2017,68.4,77.02,94,77.14,61.88,55.55,68.88
9/26/2017,68.26,76.76,93.76,76.89,62.02,55.55,68.7
9/27/2017,68.36,77.24,94.99,77.15,62.5,55.66,68.15
9/28/2017,68.44,77.16,95.09,77.07,62.2,55.7,68.06
9/29/2017,68.82,77.32,95.68,77.14,63.09,55.71,69.06
10/02/2017,68.9,78.02,96.07,77.58,63.42,55.71,69.22
10/03/2017,69.17,78.44,96.37,77.77,64.94,56.04,69.88
10/04/2017,69.22,78.39,96.4,77.91,64.86,56.05,69.97
10/05/2017,69.49,78.79,96.99,78.4,65.74,56.02,70.5
10/06/2017,69.4,78.6,97.09,78.25,65.31,55.99,70.23
10/09/2017,69.27,78.47,96.97,78.33,65.36,56.06,70.18
10/10/2017,69.66,78.83,97.15,78.66,66.01,56.46,71.07
10/11/2017,69.84,78.88,97.28,78.85,65.75,56.75,71.78
10/12/2017,69.83,78.51,96.99,78.86,65.38,56.68,72.21
10/13/2017,70,78.77,97.2,78.91,65.84,57.38,72.84
10/16/2017,70.07,78.82,97.74,78.89,66.15,57.64,72.36
10/17/2017,70,78.82,97.78,78.99,65.58,57.58,72.35
10/18/2017,70.11,78.96,98.03,79.09,66.19,57.52,72.52
10/19/2017,70.05,78.88,98.33,79.22,65.03,57.39,72.03
10/20/2017,70.32,79.41,99.35,79.58,65.52,57.52,72.58
10/23/2017,69.98,79.36,99.14,79.45,64.89,57.66,72.36
10/24/2017,70.02,79.7,99.71,79.48,64.84,58.14,72.72
10/25/2017,69.77,79.16,99.11,79.26,64.53,57.67,72.69
10/26/2017,69.75,79.3,99.29,79.39,64.32,57.98,72.35
10/27/2017,70.19,79.48,100.51,79.58,65.17,58.42,73.52
10/30/2017,70.08,79.21,100.23,79.32,64.67,58.4,73.13
10/31/2017,70.3,79.34,100.5,79.39,65.3,58.65,74.76
11/01/2017,70.42,79.57,100.27,79.43,65.75,58.98,76.23
11/02/2017,70.52,79.71,100.66,79.58,65.85,59.05,75.87
11/03/2017,70.59,79.89,101.15,79.72,65.83,59.19,75.79
11/06/2017,70.79,80.04,101.31,79.82,66.81,59.18,75.92
11/07/2017,70.7,79.79,101.02,79.7,67.05,59.65,74.98
11/08/2017,70.84,79.98,100.97,79.98,67.2,60.02,75.78
11/09/2017,70.5,79.75,100.2,79.68,67.07,59.52,74.71
11/10/2017,70.38,79.85,100.49,79.78,67.39,59.08,74.41
11/13/2017,70.28,79.91,100.74,79.85,67.37,58.82,74.23
11/14/2017,70.14,79.56,100.57,79.88,66.56,58.51,74.35
11/15/2017,69.79,79.26,100.23,79.41,66.09,58.08,74.8
11/16/2017,70.49,80.41,101.18,80.01,67.54,58.98,76.67
11/17/2017,70.38,80.31,100.81,80.02,67.57,58.69,76.22
11/20/2017,70.52,80.59,101.29,80.17,68.39,58.98,76.33
11/21/2017,71.06,81.04,102.05,80.67,69.96,59.52,77.1
11/22/2017,71.15,81.05,101.63,80.5,69.84,59.56,77.41
11/24/2017,71.35,81.06,101.82,80.64,69.45,60.05,77.4
11/27/2017,71.09,80.75,101.62,80.62,68.14,59.79,75.51
11/28/2017,71.65,81.72,102.86,81.49,68.67,59.97,76.64
11/29/2017,71.38,82.18,102.32,81.64,66.96,59.85,76.12
11/30/2017,71.72,82.64,103.31,82.25,66.24,59.91,75.15
12/01/2017,71.54,82.43,102.67,82.28,65.31,59.64,75.07
12/04/2017,71.36,82.82,101.38,82.34,65.04,59.01,75.34
12/05/2017,71.15,82.33,101.28,82.13,64.75,59.16,75.6
12/06/2017,71.01,82.12,101.51,82.08,63.9,58.94,74.34
12/07/2017,71.2,82.44,102.17,82.4,64.29,59.32,74.28
12/08/2017,71.61,83.06,102.76,82.78,65.505,59.6,74.48
12/11/2017,71.88,83.465,102.87,82.93,66.29,59.8,74.65
12/12/2017,71.88,83.48,102.95,82.97,65.37,59.91,74.36
12/13/2017,72.05,83.4,102.88,83.01,66.59,60.15,75.56
12/14/2017,71.68,82.83,102.36,82.67,65.73,59.87,75.07
12/15/2017,71.97,83.63,103.5,83.29,65.61,59.9,75.09
12/18/2017,72.63,84.64,104.31,83.79,66.25,60.62,75.49
12/19/2017,71.73,84.39,103.93,83.63,65.12,59.61,72.85
12/20/2017,71.68,84.64,103.91,83.6,65.09,59.69,73.1
12/21/2017,71.92,84.34,103.52,83.17,66.29,59.73,71.95
12/22/2017,72,84.27,103.5,83.11,66.78,60.01,72.57
12/26/2017,71.92,84.07,103.23,83.13,66.44,60.04,72.3
12/27/2017,72,83.95,103.5,83.22,66.17,59.96,73.38
12/28/2017,72.16,84.13,103.71,83.32,66.4,59.82,74.79
12/29/2017,72.09,83.62,103.13,82.9,66.54,59.93,74.93
1/02/2018,72.77,84.73,103.94,83.28,69.13,60.29,75.87
1/03/2018,73.14,84.83,104.98,83.87,69.68,61.12,76.54
1/04/2018,73.65,85.3,105.86,84.25,70.11,61.87,75.99
1/05/2018,74.13,85.69,106.71,84.8,70.61,62.04,76.99
1/08/2018,74.2,85.86,107.01,85.06,70.96,62.4,77.07
1/09/2018,74.29,85.85,107.41,85.32,71,62.44,76.76
1/10/2018,74.12,85.86,107.3,85.16,70.72,62.84,76.39
1/11/2018,74.63,86.92,108.03,85.61,70.9,63.26,77.11
1/12/2018,75.2,87.58,109.06,86.23,71.99,63.46,77.9
1/16/2018,75.07,87.25,108.82,85.93,71.35,63.46,77.51
1/17/2018,75.66,88.09,110.63,87.13,72.42,63.97,77.87
1/18/2018,75.56,87.99,110.51,86.88,72.55,63.43,77.29
1/19/2018,75.92,88.19,111.16,87.43,73.4,63.83,77.68
1/22/2018,76.47,88.83,111.84,87.89,73.91,64.1,76.84
1/23/2018,76.71,88.85,111.98,87.91,75,64.49,77.12
1/24/2018,76.78,88.59,111.73,87.68,75.2,64.51,77.9
1/25/2018,76.71,88.15,111.98,87.7,74.69,64.2,78.31
1/26/2018,77.54,89.39,113.56,88.61,76.72,64.67,79.04
1/29/2018,76.87,88.93,112.7,87.83,75.24,64.12,78.63
1/30/2018,76.12,87.58,110.97,86.89,73.84,63.3,77.66
1/31/2018,76.2,87.27,111.61,86.69,74.81,62.94,78.24
2/01/2018,76.15,87.1,111.5,86.76,73.11,63.25,77.15
2/02/2018,74.49,84.83,108.93,84.97,71.71,62.32,74.04
2/05/2018,71.53,81.57,104.27,81.72,69.58,59.37,71.85
2/06/2018,73.05,83.49,106.8,82.99,71.02,60.81,74.66
2/07/2018,72.2,83.36,106.44,82.69,68.29,60.27,71.19
2/08/2018,69.83,80.26,101.94,79.82,65.39,58.48,68.93
2/09/2018,70.64,81.24,103.97,81.13,65.83,59.07,70.57
2/12/2018,71.62,82.46,105.79,82.1,66.99,60.22,71.5
2/13/2018,71.75,82.78,106.25,82.4,67.69,59.48,71.76
2/14/2018,72.97,84.03,108.2,83.48,69.82,60.38,73.88
2/15/2018,73.79,84.86,109.54,84.51,71.57,60.67,75.53
2/16/2018,73.87,84.84,109.43,84.56,71.24,61.6,75.74
2/20/2018,73.25,84.16,109.41,84.09,70.63,61.1,72.94
2/21/2018,72.93,83.65,108.89,83.54,71.28,60.49,72.75
2/22/2018,73.08,83.76,109.07,83.57,71.16,60.77,72.73
2/23/2018,73.99,85.14,110.78,84.93,72.34,61.66,74.28
2/26/2018,74.78,86.24,112.08,85.89,73,62.46,75.12
2/27/2018,73.64,85.27,111.03,84.93,70.21,61.61,73.06
2/28/2018,72.79,84.39,109.98,84.17,69.2,61.07,72.09
3/01/2018,71.88,83.24,108.01,83.1,68.98,59.3,71.72
3/02/2018,72.21,83.67,108.36,83.61,68.98,59.97,72.3
3/05/2018,72.78,84.54,109.65,84.42,69.07,60.24,71.95
3/06/2018,73.16,84.85,109.97,84.82,69.77,60.61,74.49
3/07/2018,73.11,84.62,110.23,84.71,69.98,60.1,74.29
3/08/2018,73.38,84.8,110.71,85.24,70.26,60.47,74.05
3/09/2018,74.33,86.21,112.88,86.67,72.1,60.62,76.2
3/12/2018,74.36,86.22,112.81,86.66,72.39,60.68,76.2
3/13/2018,73.86,85.98,111.96,86.25,71.18,60.58,75.79
3/14/2018,73.71,85.38,111.36,85.66,71.73,60.84,76.41
3/15/2018,73.68,85.16,111.46,85.68,72.54,60.96,76.15
3/16/2018,73.65,85.55,111.59,85.89,72.64,60.69,76.28
3/19/2018,72.87,84.46,110.32,84.8,71.57,59.66,74.85
3/20/2018,72.97,84.59,111.16,85.145,72.86,60,75.85
3/21/2018,73.04,84.44,110.77,85.01,72.18,60.08,76.49
3/22/2018,71.31,82,106.88,82.44,68.53,59.53,74.28
3/23/2018,70.09,79.98,104.2,80.6,67.09,58.28,71.83
3/26/2018,71.73,82.34,107.74,82.88,69.79,59.11,74.43
3/27/2018,70.7,80.99,104.86,81.65,68.32,59.25,72.97
3/28/2018,70.75,80.87,104.22,81.505,67.36,59.92,73.84
3/29/2018,71.7,82.02,105.92,82.71,68.57,60.68,75.45
4/02/2018,70.26,80.17,102.58,80.73,66.91,59.46,74.18
4/03/2018,71.01,81.36,103.79,81.87,67.54,60.21,75.56
4/04/2018,71.51,82.33,104.99,82.89,67.65,60.27,74.59
4/05/2018,72.02,82.81,105.89,83.27,67.83,60.57,74.73
4/06/2018,70.82,81.07,103.12,81.39,66.2,59.62,73.17
4/09/2018,71.19,81.33,103.55,81.59,67.07,60.15,73.88
4/10/2018,72.3,82.8,105.88,82.98,69.08,60.48,74.7
4/11/2018,71.98,82.38,105.12,82.48,69.01,60.33,74.18
4/12/2018,72.38,83.26,106.78,83.04,69.1,60.23,74.29
4/13/2018,72.22,82.94,105.72,82.73,67.83,60.23,74.34
4/16/2018,72.57,83.73,106.45,83.38,67.48,60.4,74.62
4/17/2018,73.1,84.34,108.22,84.08,67.77,60.63,74.95
4/18/2018,73.34,84.52,108.47,83.78,67.76,61.04,75.83
4/19/2018,73.03,83.69,108.26,82.82,67.75,60.81,75.39
4/20/2018,72.46,82.85,107.55,82.1,66.85,60.69,74.52
4/23/2018,72.36,82.94,107.26,82.01,66.45,60.61,74.12
4/24/2018,71.67,82.29,105.32,81.05,66.47,60.39,73.26
4/25/2018,71.68,82.75,105.48,81.19,66.03,60.58,73.3
4/26/2018,72.26,83.1,107.18,82.03,66.64,60.95,75.2
4/27/2018,72.41,83.08,107.24,82.14,66.96,60.78,76.09
4/30/2018,71.99,82.34,106.45,81.63,66.85,60.64,75.6
5/01/2018,71.91,82.38,107.11,81.67,66.99,60.59,75.2
5/02/2018,71.61,81.92,106.16,81.4,66.82,60.23,74.32
5/03/2018,71.62,81.44,106.39,81.42,66.5,60.29,74.47
5/04/2018,72.22,82.49,107.51,82.42,67.2,60.73,74.32
5/07/2018,72.34,82.52,108.37,82.61,67.35,60.8,73.47
5/08/2018,72.37,82.61,108.83,82.7,68.27,60.99,73.35
5/09/2018,72.79,83.28,110.26,83.4,68.61,60.47,73.39
5/10/2018,73.53,84.1,111.02,84.07,69.81,60.82,75
5/11/2018,73.69,84.35,111.1,84.3,69.74,61.28,74.97
5/14/2018,73.8,84.58,111.12,84.21,70.34,61.62,74.5
5/15/2018,73.16,84.33,110.41,83.66,69.04,60.99,72.93
5/16/2018,73.49,85.05,110.87,84.1,70.5,61.17,73.65
5/17/2018,73.4,85.05,110.59,84.19,69.49,61.16,73.11
5/18/2018,73.15,84.49,110.41,84.03,69.16,61.01,72.99
5/21/2018,73.62,85.17,111.5,84.47,69.69,61.08,73.42
5/22/2018,73.54,85.06,111.06,84.19,69.36,60.94,73.71
5/23/2018,73.39,84.98,111.53,84.54,69.3,60.7,74.44
5/24/2018,73.12,84.9,111.47,84.51,69.015,60.33,73.48
5/25/2018,72.91,84.59,111.15,84.25,69.18,60.13,74.12
5/29/2018,71.8,83.58,109.74,83.42,67.97,59.73,72.67
5/30/2018,72.74,84.5,111.23,84.51,68.27,60.15,72.52
5/31/2018,72.33,83.97,110.12,83.83,68.83,59.74,72.14
6/01/2018,73.08,84.94,111.87,84.75,69.87,60.15,73.48
6/04/2018,73.51,85.35,112.67,85.26,71.06,60.51,73.78
6/05/2018,73.43,85.52,113.2,85.39,71.24,60.4,73.27
6/06/2018,74.13,86.24,114.29,86.15,72.14,60.66,74.5
6/07/2018,73.8,86.42,113.3,86.06,71.31,60.66,74.01
6/08/2018,73.95,86.55,113.68,86.32,71.09,60.84,73.47
6/11/2018,74.19,86.75,113.58,86.2,71.12,61.03,73.8
6/12/2018,74.09,86.69,113.9,86.33,71.43,60.65,73.1
6/13/2018,73.94,86.35,113.87,85.84,70.48,60.7,72.67
6/14/2018,73.92,86.32,114.35,85.95,70.46,60.64,71.73
6/15/2018,73.63,86.19,114.03,86.1,70.16,60.32,70.2
6/18/2018,73.31,85.92,114.15,85.84,69.47,59.88,69.37
6/19/2018,72.01,85.44,113.4,85.51,67.88,58.79,67.87
6/20/2018,72.18,85.58,114.02,85.42,67.85,58.81,68.37
6/21/2018,71.64,84.97,112.97,84.765,66.54,58.59,67.08
6/22/2018,72.02,84.95,112.15,84.83,67.07,58.88,68.08
6/25/2018,71,83.74,109.63,83.75,65.29,58.08,67.82
6/26/2018,71.1,83.39,109.8,83.47,65.09,58.42,67.57
6/27/2018,70.41,82.74,108.27,82.66,63.04,58.03,66.79
6/28/2018,70.78,82.82,109.49,83.25,63.65,58.1,66.88
6/29/2018,71.12,82.61,109.7,83.45,64.6,57.91,67.71
7/02/2018,70.91,82.79,110.17,83.47,63.68,56.99,66.23
7/03/2018,70.85,82.34,109.27,83.34,63.54,56.92,65.74
7/05/2018,71.36,83.07,110.01,84.02,63.07,56.83,65.59
7/06/2018,71.88,83.67,111.01,84.74,64.04,57.2,66.16
7/09/2018,72.58,84.79,112.28,85.42,65.4,57.99,67.12
7/10/2018,72.73,84.99,112.56,85.74,64.71,57.77,67.02
7/11/2018,71.87,83.85,111.97,85.12,63.44,56.97,65.66
7/12/2018,72.55,84.51,113.53,85.81,64.7,57.03,65.91
7/13/2018,72.66,84.49,113.36,85.91,64.6,57.56,66.2
7/16/2018,72.56,84.42,113.43,85.52,64.15,57.58,66.17
7/17/2018,72.84,84.64,114.04,86.08,64.23,58.09,66.51
7/18/2018,72.88,84.9,114.33,86.255,64.08,58,66.19
7/19/2018,72.54,84.71,113.55,86.1,62.85,58.01,65.26
7/20/2018,72.79,84.39,113.65,85.93,63.66,58.19,66.33
7/23/2018,72.79,84.6,113.86,85.92,63.35,58.48,64.98
7/24/2018,73.16,84.7,113.77,86.29,64.62,58.72,65.96
7/25/2018,73.88,85.08,115.29,87.16,65.94,59.1,66.72
7/26/2018,73.57,85.37,114.94,87.09,64.73,59.25,66.27
7/27/2018,73.35,84.91,113.21,86.55,64.27,59.43,66.58
7/30/2018,73.11,85.09,111.22,85.97,63.62,58.98,66.56
7/31/2018,73.3,85.43,111.63,86.55,63.82,58.53,67.26
8/01/2018,73.14,85.34,111.86,86.32,62.68,58.91,66.82
8/02/2018,73.1,85.88,113.02,86.62,61.86,58.58,65.36
8/03/2018,73.37,86.53,113.05,87.02,61.73,58.57,65.96
8/06/2018,73.36,86.74,113.64,87.29,61.22,58.13,65.67
8/07/2018,73.7,86.97,114.18,87.66,62.29,58.62,66.8
8/08/2018,73.71,87,114.38,87.55,62.05,58.56,66.68
8/09/2018,73.52,86.83,114.4,87.35,62.68,58.34,66.4
8/10/2018,72.65,86.12,113.83,86.79,62.16,57.5,64.71
8/13/2018,72.22,85.69,113.31,86.46,61.25,57.16,63.72
8/14/2018,72.55,86.31,114.11,87.05,60.4,57.39,64.74
8/15/2018,71.69,85.59,112.6,86.66,58.18,56.69,63.3
8/16/2018,72.23,86.65,113.44,87.35,58.79,57,63.93
8/17/2018,72.56,87.23,113.52,87.73,59.59,57.19,64.63
8/20/2018,72.83,87.63,114.12,88.11,60.11,57.42,64.65
8/21/2018,73.17,88,114.49,88.27,61.08,57.41,65.87
8/22/2018,73.28,87.71,114.98,88.27,61.43,57.65,66.02
8/23/2018,72.93,87.41,115.12,88.3,60.3,57.41,65.25
8/24/2018,73.49,87.75,116.4,88.78,61.21,57.61,66.77
8/27/2018,74.2,88.55,117.35,89.36,62.44,58.48,67.46
8/28/2018,74.24,88.72,117.5,89.34,62.07,58.3,67.39
8/29/2018,74.68,88.94,118.52,89.86,62.62,58.51,67.43
8/30/2018,74.04,88.58,117.94,89.45,60.61,58.1,66.76
8/31/2018,73.81,88.51,118.18,89.78,60.74,58.22,67.32
9/04/2018,73.4,88.34,118.57,89.68,59.99,57.5,66.76
9/05/2018,73,88.34,116.54,89.68,58.4,56.89,65.86
9/06/2018,72.74,87.64,116.61,89.57,58.19,57.02,65.6
9/07/2018,72.44,87.31,116.27,89.26,57.87,56.67,64.9
9/10/2018,72.56,87.29,116.68,89.48,56.88,56.8,65
9/11/2018,72.78,87.43,117.3,89.69,56.8,56.92,65.4
9/12/2018,72.92,87.47,117.46,89.73,57.24,57.03,65.61
9/13/2018,73.42,88.04,118.13,90.25,58.71,57.47,66.24
9/14/2018,73.48,88.2,118.33,90.39,58.17,58.12,66.62
9/17/2018,73.24,87.83,116.91,89.96,57.4,58.15,65.63
9/18/2018,73.76,88.3,118.16,90.38,58.05,59.54,66.56
9/19/2018,73.95,88.55,117.67,90.365,59.41,59.75,66.6
9/20/2018,74.65,89.31,118.45,91.06,60.06,59.91,67.65
9/21/2018,74.69,89.23,118.33,91.26,60.61,60.04,67.88
9/24/2018,74.34,88.79,118.56,90.84,59.68,59.77,67.47
9/25/2018,74.49,88.38,118.96,90.61,59.91,60.22,67.85
9/26/2018,74.44,87.57,118.51,90.08,60.23,60.51,67.92
9/27/2018,74.44,87.77,118.84,90.24,60.26,60.35,68.52
9/28/2018,74.26,87.85,119,90.37,59.89,60.23,68.27
10/01/2018,74.47,88.14,119.62,90.71,59.9,60.64,67.95
10/02/2018,74.22,88.24,119.09,90.78,58.5,60.5,66.89
10/03/2018,74.17,88.78,119.48,90.74,58.24,59.97,66.15
10/04/2018,73.38,88.21,117.58,89.93,56.71,59.16,64.34
10/05/2018,72.95,87.55,116.39,89.29,56.63,59.17,64.37
10/08/2018,72.83,87.71,115.31,89.27,55.93,59.43,64.21
10/09/2018,72.69,87.25,115.34,89.1,55.35,59.09,63.91
10/10/2018,70.58,84.95,110.17,86.05,53.46,57.64,62.02
10/11/2018,69.39,82.98,108.06,84.05,53.25,56.6,60.71
10/12/2018,70.23,83.89,110.8,85.27,55.07,56.73,62.1
10/15/2018,69.85,83.44,109.41,84.83,54.02,56.56,61.42
10/16/2018,71.26,85.025,112.65,86.4,55.13,57.61,62.64
10/17/2018,71.07,84.9,112.62,86.35,54.46,57.57,62.25
10/18/2018,69.93,83.64,110.36,85.23,52.78,56.53,60.6
10/19/2018,70.07,83.57,109.13,84.83,53.55,56.65,61.46
10/22/2018,69.89,83.24,109.49,84.68,55.26,56.3,61.54
10/23/2018,69.35,82.88,108.36,84.13,54.24,55.65,60.43
10/24/2018,67.43,79.96,104.26,81.53,52.22,53.87,58.41
10/25/2018,68.39,81.62,107.23,82.76,53.43,54.67,59.34
10/26/2018,67.47,80.56,104.86,81.63,52.51,53.97,57.69
10/29/2018,67.03,80.61,103.41,81.47,51.05,53.47,56.85
10/30/2018,67.99,81.89,105.08,82.78,51.86,54.31,58.02
10/31/2018,68.74,82.66,107.27,83.53,53.25,54.84,58.27
11/01/2018,69.7,83.86,109.14,84.485,55.98,54.71,59.51
11/02/2018,69.57,82.9,108.39,83.95,56.09,55.02,60.78
11/05/2018,69.78,83.5,109,84.45,55.93,54.82,60.51
11/06/2018,70.08,83.97,109.27,85,55.86,55.44,61.05
11/07/2018,71.36,85.45,112.52,86.74,57.24,56.02,61.95
11/08/2018,70.78,85.2,112.31,86.64,55.5,55.66,60.7
11/09/2018,70.18,84.11,110.76,85.85,53.94,55.1,59.39
11/12/2018,68.89,82.47,107.79,84.26,53.25,54.35,58.52
11/13/2018,68.99,82.25,107.6,84.05,54.56,54.15,59.35
11/14/2018,68.74,81.28,106.57,83.39,55.08,54.34,59.12
11/15/2018,69.4,81.93,108.12,84.29,56.4,54.66,60.62
11/16/2018,69.58,82.09,107.49,84.19,56.45,54.7,60.84
11/19/2018,68.53,81.1,103.97,82.73,55.25,54.46,59.95
11/20/2018,67.28,79.14,102.16,81.32,54.11,53.46,58.9
11/21/2018,67.9,79.55,102.58,81.29,55.4,54.28,59.68
11/23/2018,67.45,79,101.86,80.71,54.77,54.08,58.61
11/26/2018,68.44,80.26,104.13,81.75,56.06,54.81,60.23
11/27/2018,68.52,80.42,104.45,81.92,56.17,54.76,60.56
11/28/2018,69.91,82.11,108.04,83.88,57.69,55.48,61.86
11/29/2018,69.62,81.68,107.58,83.49,56.58,55.29,61.24
11/30/2018,69.83,82.17,108.79,84.3,57.48,55.34,60.62
12/03/2018,70.73,83.17,110.17,85.27,58.54,56.09,62.3
12/04/2018,68.75,80.15,106.88,82.66,57.42,54.02,60.76
12/06/2018,68.45,79.78,107.24,82.64,56.36,53.94,60.29
12/07/2018,67.14,77.7,104.12,80.74,55.36,53.54,58.98
12/10/2018,66.94,77.24,104.89,80.99,55,53.13,59.04
12/11/2018,67.03,77.06,105.07,81.04,55.45,53.09,58.95
12/12/2018,67.74,77.65,105.72,81.46,56.11,53.73,59.97
12/13/2018,67.68,77.29,105.9,81.51,56.36,53.57,59.83
12/14/2018,66.59,76.43,103.49,79.7,55.57,52.96,58.72
12/17/2018,65.58,74.49,100.5,77.56,54.47,52.54,58.39
12/18/2018,64.95,74.42,100.61,77.67,53.58,52.28,58.41
12/19/2018,64.05,73.09,99.33,76.37,52.49,51.51,57.74
12/20/2018,63.49,71.54,97.4,75.24,52.42,51.24,58.25
12/21/2018,62.29,70.42,95.37,73.67,52.06,49.66,57.94
12/24/2018,61.18,68.64,92.8,71.91,51.63,49.12,57.49
12/26/2018,63.44,71.63,97.98,75.28,52.95,50.05,58.56
